2016-10-10,38
2016-10-11,33
2016-10-12,28
2016-10-13,65
2016-10-14,41
2016-10-15,34
2016-10-16,29
2016-10-17,39
2016-10-18,31
2016-10-19,39
2016-10-20,34
2016-10-21,34
2016-10-22,23
2016-10-23,24
2016-10-24,31
2016-10-25,23
2016-10-26,22
2016-10-27,24
2016-10-28,28
2016-10-29,16
2016-10-30,22
2016-10-31,46
2016-11-01,31
2016-11-02,26
2016-11-03,23
2016-11-04,29
2016-11-05,20
2016-11-06,20
2016-11-07,51
2016-11-08,40
2016-11-09,43
2016-11-10,33
2016-11-11,45
2016-11-12,32
2016-11-13,13
2016-11-14,37
2016-11-15,31
2016-11-16,40
2016-11-17,42
2016-11-18,35
2016-11-19,19
2016-11-20,25
2016-11-21,39
2016-11-22,44
2016-11-23,33
2016-11-24,37
2016-11-25,33
2016-11-26,27
2016-11-27,20
2016-11-28,56
2016-11-29,34
2016-11-30,28
2016-12-01,35
2016-12-02,38
2016-12-03,28
2016-12-04,32
2016-12-05,50
2016-12-06,42
2016-12-07,41
2016-12-08,50
2016-12-09,28
2016-12-10,31
2016-12-11,17
2016-12-12,43
2016-12-13,31
2016-12-14,42
2016-12-15,28
2016-12-16,34
2016-12-17,26
2016-12-18,13
2016-12-19,38
2016-12-20,27
2016-12-21,32
2016-12-22,36
2016-12-23,29
2016-12-24,22
2016-12-25,12
2016-12-26,51
2016-12-27,41
2016-12-28,28
2016-12-29,26
2016-12-30,29
2016-12-31,14
2017-01-01,21
2017-01-02,36
2017-01-03,44
2017-01-04,27
2017-01-05,30
2017-01-06,25
2017-01-07,24
2017-01-08,16
2017-01-09,34
2017-01-10,35
2017-01-11,26
2017-01-12,30
2017-01-13,21
2017-01-14,15
2017-01-15,30
2017-01-16,33
2017-01-17,40
2017-01-18,29
2017-01-19,33
2017-01-20,33
2017-01-21,17
2017-01-22,19
2017-01-23,42
2017-01-24,43
2017-01-25,22
2017-01-26,44
2017-01-27,40
2017-01-28,27
2017-01-29,20
2017-01-30,46
2017-01-31,35
2017-02-01,33
2017-02-02,33
2017-02-03,42
2017-02-04,25
2017-02-05,30
2017-02-06,53
2017-02-07,36
2017-02-08,45
2017-02-09,31
2017-02-10,54
2017-02-11,24
2017-02-12,33
2017-02-13,50
2017-02-14,43
2017-02-15,34
2017-02-16,40
2017-02-17,39
2017-02-18,37
2017-02-19,19
2017-02-20,42
2017-02-21,29
2017-02-22,36
2017-02-23,35
2017-02-24,35
2017-02-25,24
2017-02-26,16
2017-02-27,33
2017-02-28,29
2017-03-01,39
2017-03-02,38
2017-03-03,32
2017-03-04,33
2017-03-05,29
2017-03-06,56
2017-03-07,32
2017-03-08,41
2017-03-09,36
2017-03-10,42
2017-03-11,20
2017-03-12,21
2017-03-13,27
2017-03-14,49
2017-03-15,27
2017-03-16,45
2017-03-17,41
2017-03-18,27
2017-03-19,27
2017-03-20,54
2017-03-21,46
2017-03-22,46
2017-03-23,36
2017-03-24,55
2017-03-25,27
2017-03-26,28
2017-03-27,47
2017-03-28,49
2017-03-29,30
2017-03-30,46
2017-03-31,38
2017-04-01,23
2017-04-02,26
2017-04-03,55
2017-04-04,31
2017-04-05,41
2017-04-06,46
2017-04-07,48
2017-04-08,30
2017-04-09,31
2017-04-10,50
2017-04-11,45
2017-04-12,43
2017-04-13,43
2017-04-14,22
2017-04-15,39
2017-04-16,23
2017-04-17,47
2017-04-18,38
2017-04-19,37
2017-04-20,33
2017-04-21,35
2017-04-22,28
2017-04-23,30
2017-04-24,45
2017-04-25,41
2017-04-26,32
2017-04-27,43
2017-04-28,18
2017-04-29,17
2017-04-30,20
2017-05-01,46
2017-05-02,34
2017-05-03,45
2017-05-04,36
2017-05-05,42
2017-05-06,25
2017-05-07,20
2017-05-08,48
2017-05-09,48
2017-05-10,39
2017-05-11,38
2017-05-12,31
2017-05-13,15
2017-05-14,18
2017-05-15,58
2017-05-16,39
2017-05-17,48
2017-05-18,39
2017-05-19,43
2017-05-20,34
2017-05-21,28
2017-05-22,40
2017-05-23,37
2017-05-24,43
2017-05-25,38
2017-05-26,35
2017-05-27,24
2017-05-28,22
2017-05-29,58
2017-05-30,49
2017-05-31,38
2017-06-01,33
2017-06-02,39
2017-06-03,16
2017-06-04,30
2017-06-05,54
2017-06-06,39
2017-06-07,37
2017-06-08,50
2017-06-09,40
2017-06-10,17
2017-06-11,22
2017-06-12,42
2017-06-13,26
2017-06-14,51
2017-06-15,25
2017-06-16,27
2017-06-17,27
2017-06-18,25
2017-06-19,48
2017-06-20,47
2017-06-21,30
2017-06-22,43
2017-06-23,30
2017-06-24,27
2017-06-25,24
2017-06-26,45
2017-06-27,35
2017-06-28,51
2017-06-29,38
2017-06-30,36
2017-07-01,16
2017-07-02,22
2017-07-03,51
2017-07-04,42
2017-07-05,25
2017-07-06,31
2017-07-07,38
2017-07-08,15
2017-07-09,29
2017-07-10,46
2017-07-11,41
2017-07-12,35
2017-07-13,36
2017-07-14,23
2017-07-15,18
2017-07-16,18
2017-07-17,51
2017-07-18,32
2017-07-19,31
2017-07-20,35
2017-07-21,30
2017-07-22,25
2017-07-23,17
2017-07-24,44
2017-07-25,48
2017-07-26,36
2017-07-27,39
2017-07-28,28
2017-07-29,21
2017-07-30,22
2017-07-31,31
2017-08-01,43
2017-08-02,41
2017-08-03,34
2017-08-04,30
2017-08-05,18
2017-08-06,21
2017-08-07,39
2017-08-08,39
2017-08-09,41
2017-08-10,46
2017-08-11,56
2017-08-12,20
2017-08-13,28
2017-08-14,46
2017-08-15,43
2017-08-16,26
2017-08-17,45
2017-08-18,33
2017-08-19,16
2017-08-20,16
2017-08-21,51
2017-08-22,40
2017-08-23,39
2017-08-24,46
2017-08-25,39
2017-08-26,21
2017-08-27,36
2017-08-28,50
2017-08-29,43
2017-08-30,26
2017-08-31,39
2017-09-01,45
2017-09-02,10
2017-09-03,21
2017-09-04,49
2017-09-05,42
2017-09-06,49
2017-09-07,19
2017-09-08,25
2017-09-09,22
2017-09-10,28
2017-09-11,44
2017-09-12,47
2017-09-13,59
2017-09-14,50
2017-09-15,27
2017-09-16,28
2017-09-17,18
2017-09-18,36
2017-09-19,39
2017-09-20,63
2017-09-21,32
2017-09-22,48
2017-09-23,17
2017-09-24,25
2017-09-25,42
2017-09-26,30
2017-09-27,27
2017-09-28,48
2017-09-29,31
2017-09-30,10
2017-10-01,21
2017-10-02,41
2017-10-03,33
2017-10-04,45
2017-10-05,25
2017-10-06,50
2017-10-07,16
2017-10-08,31
2017-10-09,38
2017-10-10,38
2017-10-11,34
2017-10-12,32
2017-10-13,37
2017-10-14,11
2017-10-15,23
2017-10-16,39
2017-10-17,48
2017-10-18,38
2017-10-19,47
2017-10-20,35
2017-10-21,15
2017-10-22,24
2017-10-23,40
2017-10-24,27
2017-10-25,37
2017-10-26,44
2017-10-27,42
2017-10-28,22
2017-10-29,24
2017-10-30,35
2017-10-31,49
2017-11-01,47
2017-11-02,24
2017-11-03,30
2017-11-04,21
2017-11-05,21
2017-11-06,30
2017-11-07,38
2017-11-08,38
2017-11-09,36
2017-11-10,32
2017-11-11,19
2017-11-12,24
2017-11-13,59
2017-11-14,39
2017-11-15,28
2017-11-16,49
2017-11-17,44
2017-11-18,19
2017-11-19,15
2017-11-20,32
2017-11-21,47
2017-11-22,25
2017-11-23,38
2017-11-24,38
2017-11-25,29
2017-11-26,23
2017-11-27,33
2017-11-28,33
2017-11-29,45
2017-11-30,34
2017-12-01,32
2017-12-02,23
2017-12-03,22
2017-12-04,37
2017-12-05,46
2017-12-06,38
2017-12-07,52
2017-12-08,34
2017-12-09,22
2017-12-10,28
2017-12-11,59
2017-12-12,35
2017-12-13,28
2017-12-14,31
2017-12-15,29
2017-12-16,20
2017-12-17,19
2017-12-18,61
2017-12-19,44
2017-12-20,33
2017-12-21,24
2017-12-22,21
2017-12-23,17
2017-12-24,15
2017-12-25,31
2017-12-26,32
2017-12-27,32
2017-12-28,17
2017-12-29,27
2017-12-30,7
2017-12-31,22
2018-01-01,35
2018-01-02,40
2018-01-03,32
2018-01-04,31
2018-01-05,36
2018-01-06,16
2018-01-07,15
2018-01-08,51
2018-01-09,38
2018-01-10,33
2018-01-11,25
2018-01-12,20
2018-01-13,11
2018-01-14,25
2018-01-15,41
2018-01-16,30
2018-01-17,38
2018-01-18,33
2018-01-19,25
2018-01-20,28
2018-01-21,26
2018-01-22,44
2018-01-23,37
2018-01-24,34
2018-01-25,19
2018-01-26,22
2018-01-27,14
2018-01-28,28
2018-01-29,36
2018-01-30,44
2018-01-31,34
2018-02-01,36
2018-02-02,42
2018-02-03,13
2018-02-04,23
2018-02-05,33
2018-02-06,37
2018-02-07,44
2018-02-08,32
2018-02-09,30
2018-02-10,19
2018-02-11,19
2018-02-12,29
2018-02-13,35
2018-02-14,31
2018-02-15,44
2018-02-16,30
2018-02-17,16
2018-02-18,17
2018-02-19,42
2018-02-20,36
2018-02-21,44
2018-02-22,34
2018-02-23,38
2018-02-24,11
2018-02-25,33
2018-02-26,52
2018-02-27,38
2018-02-28,37
2018-03-01,35
2018-03-02,29
2018-03-03,25
2018-03-04,25
2018-03-05,42
2018-03-06,35
2018-03-07,41
2018-03-08,45
2018-03-09,56
2018-03-10,8
2018-03-11,27
2018-03-12,45
2018-03-13,50
2018-03-14,58
2018-03-15,36
2018-03-16,44
2018-03-17,16
2018-03-18,28
2018-03-19,51
2018-03-20,50
2018-03-21,53
2018-03-22,35
2018-03-23,46
2018-03-24,24
2018-03-25,38
2018-03-26,37
2018-03-27,44
2018-03-28,43
2018-03-29,44
2018-03-30,21
2018-03-31,31
2018-04-01,29
2018-04-02,53
2018-04-03,41
2018-04-04,43
2018-04-05,41
2018-04-06,46
2018-04-07,13
2018-04-08,34
2018-04-09,49
2018-04-10,47
2018-04-11,40
2018-04-12,53
2018-04-13,32
2018-04-14,34
2018-04-15,28
2018-04-16,47
2018-04-17,48
2018-04-18,39
2018-04-19,42
2018-04-20,31
2018-04-21,17
2018-04-22,30
2018-04-23,35
2018-04-24,52
2018-04-25,43
2018-04-26,44
2018-04-27,39
2018-04-28,28
2018-04-29,20
2018-04-30,35
2018-05-01,32
2018-05-02,28
2018-05-03,32
2018-05-04,52
2018-05-05,17
2018-05-06,35
2018-05-07,42
2018-05-08,40
2018-05-09,39
2018-05-10,36
2018-05-11,32
2018-05-12,30
2018-05-13,21
2018-05-14,49
2018-05-15,38
2018-05-16,40
2018-05-17,35
2018-05-18,39
2018-05-19,23
2018-05-20,30
2018-05-21,35
2018-05-22,51
2018-05-23,36
2018-05-24,49
2018-05-25,35
2018-05-26,26
2018-05-27,16
2018-05-28,32
2018-05-29,30
2018-05-30,27
2018-05-31,20
2018-06-01,31
2018-06-02,20
2018-06-03,31
2018-06-04,37
2018-06-05,32
2018-06-06,41
2018-06-07,49
2018-06-08,41
2018-06-09,22
2018-06-10,19
2018-06-11,52
2018-06-12,40
2018-06-13,36
2018-06-14,35
2018-06-15,32
2018-06-16,18
2018-06-17,31
2018-06-18,44
2018-06-19,28
2018-06-20,37
2018-06-21,35
2018-06-22,34
2018-06-23,27
2018-06-24,26
2018-06-25,44
2018-06-26,29
2018-06-27,41
2018-06-28,36
2018-06-29,35
2018-06-30,26
2018-07-01,23
2018-07-02,37
2018-07-03,33
2018-07-04,39
2018-07-05,38
2018-07-06,23
2018-07-07,24
2018-07-08,17
2018-07-09,29
2018-07-10,37
2018-07-11,32
2018-07-12,19
2018-07-13,32
2018-07-14,15
2018-07-15,23
2018-07-16,47
2018-07-17,23
2018-07-18,24
2018-07-19,32
2018-07-20,34
2018-07-21,23
2018-07-22,24
2018-07-23,30
2018-07-24,30
2018-07-25,31
2018-07-26,39
2018-07-27,34
2018-07-28,25
2018-07-29,22
2018-07-30,43
2018-07-31,40
2018-08-01,23
2018-08-02,26
2018-08-03,30
2018-08-04,23
2018-08-05,26
2018-08-06,43
2018-08-07,41
2018-08-08,39
2018-08-09,35
2018-08-10,40
2018-08-11,17
2018-08-12,17
2018-08-13,54
2018-08-14,47
2018-08-15,28
2018-08-16,33
2018-08-17,30
2018-08-18,24
2018-08-19,21
2018-08-20,64
2018-08-21,32
2018-08-22,38
2018-08-23,38
2018-08-24,49
2018-08-25,31
2018-08-26,14
2018-08-27,43
2018-08-28,47
2018-08-29,45
2018-08-30,38
2018-08-31,35
2018-09-01,26
2018-09-02,21
2018-09-03,41
2018-09-04,26
2018-09-05,48
2018-09-06,36
2018-09-07,27
2018-09-08,19
2018-09-09,30
2018-09-10,31
2018-09-11,38
2018-09-12,35
2018-09-13,36
2018-09-14,32
2018-09-15,20
2018-09-16,20
2018-09-17,49
2018-09-18,27
2018-09-19,37
2018-09-20,21
2018-09-21,31
2018-09-22,23
2018-09-23,38
2018-09-24,50
2018-09-25,48
2018-09-26,41
2018-09-27,37
2018-09-28,31
2018-09-29,13
2018-09-30,26
2018-10-01,51
2018-10-02,35
2018-10-03,34
2018-10-04,32
2018-10-05,41
2018-10-06,21
2018-10-07,21
2018-10-08,37
2018-10-09,36
2018-10-10,32
2018-10-11,36
2018-10-12,29
2018-10-13,20
2018-10-14,19
2018-10-15,50
2018-10-16,30
2018-10-17,48
2018-10-18,25
2018-10-19,35
2018-10-20,23
2018-10-21,21
2018-10-22,44
2018-10-23,31
2018-10-24,30
2018-10-25,33
2018-10-26,36
2018-10-27,25
2018-10-28,22
2018-10-29,53
2018-10-30,41
2018-10-31,35
2018-11-01,31
2018-11-02,39
2018-11-03,18
2018-11-04,25
2018-11-05,31
2018-11-06,39
2018-11-07,26
2018-11-08,45
2018-11-09,24
2018-11-10,31
2018-11-11,22
2018-11-12,56
2018-11-13,31
2018-11-14,37
2018-11-15,21
2018-11-16,33
2018-11-17,15
2018-11-18,23
2018-11-19,30
2018-11-20,17
2018-11-21,35
2018-11-22,39
2018-11-23,32
2018-11-24,19
2018-11-25,14
2018-11-26,42
2018-11-27,30
2018-11-28,32
2018-11-29,35
2018-11-30,39
2018-12-01,24
2018-12-02,25
2018-12-03,30
2018-12-04,39
2018-12-05,24
2018-12-06,35
2018-12-07,37
2018-12-08,30
2018-12-09,25
2018-12-10,59
2018-12-11,35
2018-12-12,29
2018-12-13,28
2018-12-14,49
2018-12-15,19
2018-12-16,27
2018-12-17,38
2018-12-18,39
2018-12-19,26
2018-12-20,35
2018-12-21,20
2018-12-22,18
2018-12-23,23
2018-12-24,22
2018-12-25,19
2018-12-26,31
2018-12-27,22
2018-12-28,34
2018-12-29,19
2018-12-30,12
2018-12-31,14
2019-01-01,13
2019-01-02,29
2019-01-03,37
2019-01-04,31
2019-01-05,25
2019-01-06,14
2019-01-07,35
2019-01-08,34
2019-01-09,28
2019-01-10,34
2019-01-11,39
2019-01-12,14
2019-01-13,23
2019-01-14,36
2019-01-15,22
2019-01-16,38
2019-01-17,39
2019-01-18,32
2019-01-19,29
2019-01-20,17
2019-01-21,39
2019-01-22,36
2019-01-23,32
2019-01-24,33
2019-01-25,21
2019-01-26,23
2019-01-27,17
2019-01-28,53
2019-01-29,36
2019-01-30,26
2019-01-31,37
2019-02-01,20
2019-02-02,23
2019-02-03,26
2019-02-04,36
2019-02-05,29
2019-02-06,31
2019-02-07,28
2019-02-08,36
2019-02-09,22
2019-02-10,21
2019-02-11,43
2019-02-12,35
2019-02-13,29
2019-02-14,37
2019-02-15,25
2019-02-16,17
2019-02-17,20
2019-02-18,37
2019-02-19,35
2019-02-20,43
2019-02-21,27
2019-02-22,29
2019-02-23,25
2019-02-24,25
2019-02-25,45
2019-02-26,49
2019-02-27,30
2019-02-28,28
2019-03-01,24
2019-03-02,20
2019-03-03,20
2019-03-04,25
2019-03-05,26
2019-03-06,25
2019-03-07,33
2019-03-08,28
2019-03-09,13
2019-03-10,24
2019-03-11,42
2019-03-12,29
2019-03-13,33
2019-03-14,37
2019-03-15,38
2019-03-16,19
2019-03-17,14
2019-03-18,42
2019-03-19,38
2019-03-20,28
2019-03-21,25
2019-03-22,41
2019-03-23,17
2019-03-24,16
2019-03-25,53
2019-03-26,44
2019-03-27,26
2019-03-28,45
2019-03-29,41
2019-03-30,30
2019-03-31,21
2019-04-01,54
2019-04-02,41
2019-04-03,51
2019-04-04,37
